# gamma1Internal;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.0081009866033774722;0.91958106663936301;10;0.92232335211477168;10;1;0.0001;0.92232335211477168
0.0083657143253869914;0.91715725991335506;10;0.91989231734377597;10;1;0.0001;0.91989231734377597
0.0086304420473965124;0.91473984179235412;10;0.91746769022928132;10;1;0.0001;0.91746769022928132
0.0088951697694060316;0.91232879543739831;10;0.9150494538821099;10;1;0.0001;0.9150494538821099
0.0091598974914155508;0.90992410405396795;10;0.91263759145765921;10;1;0.0001;0.91263759145765921
0.00942462521342507;0.90752575089178555;10;0.9102320861557005;10;1;0.0001;0.9102320861557005
0.0096893529354345892;0.90513371924476627;10;0.90783292122032955;10;1;0.0001;0.90783292122032955
0.0099540806574441084;0.90274799245076975;10;0.90544007993971798;10;1;0.0001;0.90544007993971798
0.010218808379453628;0.90036855389164805;10;0.90305354564616069;10;1;0.0001;0.90305354564616069
0.010483536101463147;0.89799538699308201;10;0.90067330171591209;10;1;0.0001;0.90067330171591209
0.010748263823472666;0.89562847522434486;10;0.89829933156894892;10;1;0.0001;0.89829933156894892
0.011012991545482185;0.89326780209836576;10;0.89593161866903448;10;1;0.0001;0.89593161866903448
0.011277719267491704;0.890913351171435;10;0.89357014652342193;10;1;0.0001;0.89357014652342193
0.011542446989501224;0.88856510604332439;10;0.89121489868297576;10;1;0.0001;0.89121489868297576
0.011807174711510743;0.88622305035686599;10;0.8888658587417495;10;1;0.0001;0.8888658587417495
0.012071902433520262;0.88388716779817522;10;0.88652301033720859;10;1;0.0001;0.88652301033720859
0.012336630155529781;0.88155744209623088;10;0.8841863371498101;10;1;0.0001;0.8841863371498101
0.0126013578775393;0.8792338570229572;10;0.8818558229030844;10;1;0.0001;0.8818558229030844
0.01286608559954882;0.87691639639305596;10;0.87953145136346689;10;1;0.0001;0.87953145136346689
0.013130813321558339;0.87460504406388417;10;0.87721320634017563;10;1;0.0001;0.87721320634017563
0.013395541043567858;0.87229978393533869;10;0.87490107168509512;10;1;0.0001;0.87490107168509512
0.013660268765577377;0.870000599949736;10;0.87259503129265614;10;1;0.0001;0.87259503129265614
0.013924996487586896;0.86770747609178522;10;0.8702950690998088;10;1;0.0001;0.8702950690998088
0.014189724209596416;0.86542039638832347;10;0.8680011690857562;10;1;0.0001;0.8680011690857562
0.014454451931605935;0.86313934490833921;10;0.86571331527197914;10;1;0.0001;0.86571331527197914
0.014719179653615454;0.86086430576278783;10;0.8634314917220498;10;1;0.0001;0.8634314917220498
0.014983907375624973;0.85859526310452949;10;0.86115568254157093;10;1;0.0001;0.86115568254157093
0.015248635097634492;0.85633220112817143;10;0.85888587187801602;10;1;0.0001;0.85888587187801602
0.015513362819644012;0.85407510406998544;10;0.856622043920648;10;1;0.0001;0.856622043920648
0.015778090541653533;0.85182395620783513;10;0.85436418290044536;10;1;0.0001;0.85436418290044536
0.01604281826366305;0.84957874186093862;10;0.85211227308986448;10;1;0.0001;0.85211227308986448
0.016307545985672571;0.84733944538990913;10;0.84986629880288023;10;1;0.0001;0.84986629880288023
0.016572273707682088;0.845106051196578;10;0.8476262443948086;10;1;0.0001;0.8476262443948086
0.016837001429691609;0.84287854372384496;10;0.84539209426215634;10;1;0.0001;0.84539209426215634
0.017101729151701127;0.84065690745566979;10;0.84316383284261276;10;1;0.0001;0.84316383284261276
0.017366456873710648;0.83844112691688122;10;0.84094144461485798;10;1;0.0001;0.84094144461485798
0.017631184595720165;0.83623118667312379;10;0.8387249140985098;10;1;0.0001;0.8387249140985098
0.017895912317729686;0.83402707133066378;10;0.83651422585392865;10;1;0.0001;0.83651422585392865
0.018160640039739204;0.83182876553639673;10;0.83430936448222537;10;1;0.0001;0.83430936448222537
0.018425367761748725;0.82963625397764396;10;0.83211031462505736;10;1;0.0001;0.83211031462505736
0.018690095483758242;0.82744952138217998;10;0.82991706096465578;10;1;0.0001;0.82991706096465578
0.018954823205767763;0.82526855251789111;10;0.82772958822348319;10;1;0.0001;0.82772958822348319
0.019219550927777281;0.82309333219289293;10;0.82554788116435129;10;1;0.0001;0.82554788116435129
0.019484278649786801;0.82092384525540985;10;0.82337192459030017;10;1;0.0001;0.82337192459030017
0.019749006371796319;0.81876007659343786;10;0.82120170334426046;10;1;0.0001;0.82120170334426046
0.02001373409380584;0.81660201113496944;10;0.81903720230927823;10;1;0.0001;0.81903720230927823
0.020278461815815357;0.81444963384761893;10;0.81687840640813958;10;1;0.0001;0.81687840640813958
0.020543189537824878;0.81230292973863605;10;0.81472530060338433;10;1;0.0001;0.81472530060338433
0.020807917259834396;0.8101618838548279;10;0.81257786989722758;10;1;0.0001;0.81257786989722758
0.021072644981843917;0.80802648128238008;10;0.81043609933138028;10;1;0.0001;0.81043609933138028
0.021337372703853438;0.80589670714683448;10;0.80829997398702735;10;1;0.0001;0.80829997398702735
0.021602100425862955;0.80377254661285091;10;0.80616947898458768;10;1;0.0001;0.80616947898458768
0.021866828147872476;0.80165398488430151;10;0.80404459948381002;10;1;0.0001;0.80404459948381002
0.022131555869881993;0.79954100720395194;10;0.80192532068345235;10;1;0.0001;0.80192532068345235
0.022396283591891514;0.79743359885358955;10;0.79981162782141069;10;1;0.0001;0.79981162782141069
0.022661011313901032;0.79533174515362326;10;0.79770350617431796;10;1;0.0001;0.79770350617431796
