# omega_d;r_re_0;r_im_0;r_re_1;r_im_1;last_population_1_0;last_population_1_1;last_population_2_0;last_population_2_1;last_res_population_0;last_res_population_1
5002.2849999999999;0.32413585617166507;0.94595990513006167;-0.54951986023343324;-0.8189132064476965;0.016188756220640935;1.0039459267979716;6.3093626554021948e-06;0.00026692272960142079;5.4521656237102141;11.926919141503157
5002.29;0.31752309958220926;0.94819857565696708;-0.53721130821770346;-0.82715892266130386;0.016341957650542308;1.0038910560120711;6.0395196303620598e-06;0.00026819954219301715;5.5041152802924564;11.829252821700576
5002.2950000000001;0.31083045444599133;0.95041251780225622;-0.52488576202908832;-0.83515489700013568;0.0164969720140732;1.0038364101740931;5.7728996385986583e-06;0.00026944791171220304;5.5566857974338077;11.731505739436901
5002.3000000000002;0.30405696284472294;0.95260053775965614;-0.51254890824316401;-0.84290396117722399;0.016653820268510287;1.003782013587625;5.509653130289936e-06;0.00027066810499025223;5.6098844969114383;11.63372201532032
5002.3050000000003;0.29720166323944597;0.95476139993627973;-0.50020624764523669;-0.85040906347362577;0.016812523320027358;1.0037278889960626;5.2499352285661202e-06;0.00027186040289741179;5.6637186890381539;11.535944272206043
5002.3100000000004;0.29026359163208715;0.95689382567284198;-0.48786309510093684;-0.85767325895980284;0.016973101993458306;1.0036740576097889;4.9939058724853523e-06;0.00027302509918270018;5.7181956624937982;11.438213633726814
5002.3149999999996;0.28324178280816348;0.95899649200115933;-0.47552457991303321;-0.86469969997310969;0.01713557700115767;1.0036205391370649;4.7417299602587306e-06;0.00027416249934645079;5.7733226738437011;11.340569726816545
5002.3199999999997;0.27613527164964724;0.96106803044569777;-0.46319564662245871;-0.87149162688145532;0.017299968911241519;1.0035673518185719;4.4935774919722221e-06;0.00027527291954968728;5.8291069368395991;11.243050687913382
5002.3249999999998;0.26894309453302256;0.96310702586839181;-0.45088105625740149;-0.87805235913343604;0.017466298114880867;1.0035145124653531;4.2496237120598102e-06;0.00027635668555961798;5.8855556113912106;11.145693172886359
5002.3299999999999;0.26166429078313724;0.96511201536787439;-0.43858538795502744;-0.88438528663752625;0.017634584793337148;1.0034620364995195;4.0100492501375805e-06;0.00027741413173749355;5.9426757924419418;11.048532370103679
5002.335;0.25429790419718956;0.96708148723120846;-0.42631304095899258;-0.89049386146537879;0.01780484888440843;1.0034099379976626;3.7750402604627301e-06;0.0002784456000674739;6.000474498635775;10.951602016677098
5002.3400000000001;0.24684298462665022;0.96901387994293642;-0.41406823694816008;-0.89638158989898764;0.017977110048559029;1.0033582297365209;3.5447885593425003e-06;0.00027945143922922423;6.0589586608673915;10.854934417540067
5002.3450000000003;0.23929858961355399;0.97090758125333432;-0.40185502266788031;-0.90205202482969993;0.018151387634793584;1.0033069232405998;3.3194917601250448e-06;0.00028043200371516799;6.1181351107357846;10.758560467138157
